"","PERMVIT","MONTH","ROUTE","SP_JUR","HARM_EV","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER","FATALS","STATE","A_RU","A_INTER","A_TOD","A_DOW","A_CT","A_MC","A_SPCRA","A_PED","A_ROLL","A_POLPUR","A_POSBAC","A_D15_20","A_D65PLS","A_D21_24","A_HR","A_DIST","A_DROWSY","drunkDr"
"11473",1,4,4,0,9,1,1,0,1,1,1,1,24,2,2,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,0
"11474",2,4,3,0,12,1,1,0,1,2,1,1,24,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1
"11475",2,5,3,0,8,1,1,0,1,2,1,1,24,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11476",1,4,4,0,8,1,1,0,1,1,2,1,24,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11477",2,4,3,0,12,2,2,0,1,1,1,1,24,2,2,1,1,2,2,2,2,2,2,3,2,1,1,2,1,2,0
"11478",5,5,1,0,24,1,1,0,4,2,1,2,24,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11479",7,5,1,0,24,1,1,0,4,1,1,1,24,2,1,1,1,2,2,1,2,1,2,3,2,2,2,2,2,2,0
"11480",4,5,4,0,34,1,1,0,4,2,1,1,24,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"11481",2,5,1,0,8,1,1,0,1,2,1,1,24,2,1,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11482",2,5,4,0,12,2,2,0,1,3,1,1,24,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"11483",2,5,3,0,12,1,1,0,1,1,1,1,24,2,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"11484",2,5,3,0,12,2,2,0,1,1,1,1,24,2,2,2,2,2,1,1,1,2,2,3,2,2,2,2,2,2,0
"11485",1,5,3,0,33,3,3,0,4,1,1,1,24,2,2,1,2,1,1,2,2,2,2,3,2,1,2,2,2,2,0
"11486",1,6,4,0,8,2,2,0,1,1,1,1,24,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11487",1,6,2,0,8,1,1,0,2,1,1,1,24,1,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,1,0
"11488",3,6,4,0,5,1,1,0,1,2,1,1,24,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"11489",1,6,4,0,8,1,1,0,2,1,1,1,24,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1
"11490",1,6,6,0,8,1,1,0,1,3,1,1,24,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11491",2,6,1,0,12,1,1,4,1,3,1,1,24,2,1,2,1,3,2,2,1,2,2,3,2,2,2,2,2,2,0
"11492",5,6,3,0,12,8,1,0,1,1,1,1,24,2,2,1,2,3,2,2,2,2,2,3,2,1,2,2,2,2,0
"11493",1,9,2,0,8,1,1,0,1,2,1,1,24,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11494",1,8,1,0,12,1,1,0,1,2,1,1,24,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,0
"11495",3,8,1,0,12,1,1,0,1,2,1,1,24,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,1
"11496",1,9,1,0,42,1,1,0,3,1,1,1,24,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"11497",1,9,4,0,30,3,3,0,4,3,1,1,24,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"11498",1,10,1,0,5,5,1,0,4,2,1,1,24,2,1,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,1
"11499",3,11,3,0,12,2,3,0,1,5,1,1,24,2,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"11500",2,11,1,0,12,1,1,0,1,1,1,1,24,2,1,1,1,2,1,1,2,2,2,3,2,2,2,2,2,2,0
"11501",5,12,1,0,12,1,1,0,2,2,1,1,24,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0
"11502",3,11,3,0,12,1,1,0,1,1,2,1,24,2,2,1,1,2,2,2,2,2,2,3,2,1,1,2,2,2,0
"11503",8,11,3,0,12,2,3,0,1,1,1,1,24,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1
"11504",4,11,1,0,12,1,1,0,1,1,1,1,24,1,1,1,1,3,2,2,2,2,2,1,2,2,1,2,2,2,1
"11505",1,12,4,0,18,1,1,0,1,2,1,1,24,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"11506",4,12,1,0,12,1,1,0,1,3,1,2,24,2,1,1,1,2,2,2,2,2,2,3,2,1,2,2,1,2,0
"11507",2,12,2,0,12,2,2,0,1,1,1,1,24,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11508",2,12,4,0,12,2,2,0,1,1,1,1,24,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1
"11509",2,12,3,0,12,2,2,0,1,1,2,1,24,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11510",1,12,4,0,8,1,1,0,1,2,1,1,24,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11511",1,12,1,0,35,1,1,0,4,2,2,1,24,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"11512",1,12,2,0,8,2,2,0,1,3,1,1,24,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11513",1,12,3,0,35,1,1,0,4,2,1,1,24,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,0
"11514",1,12,4,0,9,2,2,0,1,3,1,1,24,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,0
"11515",6,12,1,0,12,1,1,0,1,1,1,2,24,2,1,1,1,2,2,2,2,2,1,3,1,2,2,2,2,2,0
"11516",1,12,3,0,8,1,1,0,1,2,2,1,24,2,2,2,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"11517",1,12,3,0,9,3,3,0,1,3,2,1,24,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11518",3,12,3,0,30,1,1,0,4,1,1,1,24,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11519",5,12,3,0,12,2,2,0,1,1,2,1,24,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11520",1,12,4,0,32,1,1,0,4,2,1,1,24,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1
"11521",2,12,2,0,12,2,3,0,1,5,1,1,24,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11522",3,12,6,0,8,1,1,0,1,3,1,1,24,2,2,1,1,1,2,1,1,2,2,3,2,2,2,2,2,2,0
"11523",1,12,4,0,8,1,1,0,1,1,1,1,24,2,2,1,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"11524",3,9,2,0,12,1,1,0,1,3,1,2,24,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"11525",1,12,2,0,8,1,1,0,1,2,10,1,24,2,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"11526",3,12,4,0,12,2,3,0,1,3,10,1,24,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"11527",2,12,3,0,8,3,2,0,1,1,1,1,24,2,2,1,1,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"11528",1,12,4,0,1,1,1,0,4,1,2,1,24,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"11529",3,10,3,0,12,1,1,0,1,1,2,2,24,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,0
"11530",1,11,3,0,33,1,1,0,3,3,1,1,24,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"11531",1,12,3,0,33,1,1,0,3,2,1,1,24,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"11532",2,12,2,0,8,1,1,0,1,2,1,1,24,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11533",2,12,3,0,34,1,1,0,4,1,2,1,24,2,2,1,1,1,2,2,2,2,2,3,2,1,2,2,1,2,0
"11534",2,9,3,0,12,8,1,0,1,1,1,1,24,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,1,2,0
"11535",1,11,2,0,8,2,2,0,1,1,10,1,24,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,1,2,0
"11536",2,8,8,1,12,2,2,0,1,2,1,1,24,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11537",2,9,8,1,12,1,1,0,1,3,1,1,24,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11538",8,11,3,0,12,2,2,0,1,3,1,1,24,2,2,2,2,3,2,1,2,2,2,3,2,2,2,2,2,2,0
"11539",1,1,3,0,30,3,3,0,4,3,1,1,25,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"11540",1,1,2,0,8,3,3,0,1,3,10,1,25,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11541",3,1,8,0,33,3,2,0,4,2,1,1,25,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1
"11542",1,1,8,0,24,1,1,0,4,3,4,1,25,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"11543",1,1,8,0,8,2,3,0,1,2,10,1,25,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11544",2,1,3,0,8,1,1,0,1,1,1,1,25,2,2,2,2,1,2,1,1,2,2,3,2,1,2,2,2,2,0
"11545",3,1,3,0,18,1,1,0,4,2,1,1,25,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,0
"11546",2,1,3,0,12,20,1,0,1,2,1,1,25,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"11547",3,1,1,0,24,1,1,0,3,1,3,1,25,2,1,1,2,2,2,1,2,2,2,3,2,2,1,2,2,2,0
"11548",1,2,8,0,24,1,1,0,4,1,2,1,25,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"11549",1,2,3,0,33,5,1,0,4,3,1,1,25,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1
"11550",1,2,3,0,8,1,1,0,1,2,1,1,25,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"11551",3,2,2,0,12,8,1,0,1,3,1,1,25,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"11552",1,3,8,0,8,2,3,0,1,3,1,1,25,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11553",1,2,1,0,8,1,1,0,1,1,1,1,25,2,1,1,1,2,2,2,1,2,2,3,2,2,2,2,1,2,0
"11554",3,2,1,0,12,1,1,0,1,1,10,1,25,2,1,1,1,3,2,2,2,2,2,3,1,2,1,2,2,2,0
"11555",1,3,8,0,9,1,1,0,1,1,1,1,25,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11556",7,1,1,0,12,1,1,0,1,2,1,2,25,2,1,2,1,2,2,2,2,2,2,3,1,2,1,2,1,2,0
"11557",1,1,8,0,8,1,1,0,1,3,10,1,25,2,2,2,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"11558",1,2,8,0,8,1,1,0,1,2,1,1,25,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11559",2,3,3,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"11560",1,3,8,0,8,18,1,0,1,1,1,1,25,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11561",1,3,8,0,8,1,1,0,1,1,1,1,25,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"11562",1,1,8,0,30,1,1,0,4,3,1,1,25,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1
"11563",1,4,8,0,35,8,1,0,4,2,2,1,25,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"11564",2,3,3,0,24,1,1,0,4,1,10,1,25,2,2,1,2,1,2,2,2,1,2,3,1,2,2,2,2,2,0
"11565",4,2,8,0,12,1,1,0,1,1,1,2,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,1,2,0
"11566",2,3,8,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11567",1,4,8,0,59,1,1,0,4,6,1,1,25,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"11568",1,4,8,0,42,3,3,0,4,2,1,1,25,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0
"11569",1,4,2,0,8,1,1,0,1,3,2,1,25,2,2,2,1,1,2,2,1,2,2,3,1,2,2,1,1,2,0
"11570",1,4,8,0,24,1,1,0,4,1,1,1,25,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"11571",1,4,8,0,42,1,1,0,4,1,1,1,25,2,2,1,1,1,2,1,2,2,2,3,1,2,2,2,2,2,0
"11572",2,4,1,0,24,1,1,0,4,1,1,1,25,2,1,1,2,1,2,2,2,2,2,3,2,2,2,2,1,2,0
"11573",4,4,1,0,12,1,1,0,1,2,1,1,25,2,1,2,1,3,2,1,2,1,2,3,2,1,2,2,2,2,0
"11574",2,1,8,0,12,2,3,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11575",2,3,1,0,24,1,1,0,3,1,1,1,25,2,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"11576",1,4,8,0,30,1,1,0,4,2,1,1,25,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"11577",3,4,1,0,42,1,1,0,3,2,1,2,25,2,1,2,1,1,2,2,2,2,2,3,2,2,1,2,2,2,0
"11578",2,4,2,0,12,1,1,0,1,1,1,1,25,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11579",2,4,2,0,12,1,1,0,1,3,1,2,25,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11580",1,5,3,0,42,1,1,0,5,2,1,1,25,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1
"11581",1,5,1,0,8,1,1,0,1,3,1,1,25,2,1,2,2,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"11582",2,5,1,0,42,1,1,0,3,1,1,2,25,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,0
"11583",3,5,3,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11584",1,5,1,0,1,1,1,0,1,1,1,1,25,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"11585",1,5,1,0,8,1,1,0,1,2,1,1,25,2,1,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11586",1,5,3,0,8,1,1,0,1,1,1,1,25,2,2,1,2,1,2,2,1,2,2,3,1,2,2,2,2,2,0
"11587",2,5,1,0,25,1,1,0,3,1,1,1,25,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"11588",1,6,3,0,1,1,1,0,5,3,10,1,25,2,2,2,2,1,2,1,2,1,2,3,2,2,2,2,2,2,0
"11589",1,5,3,0,18,1,1,0,5,1,1,1,25,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"11590",6,6,3,0,12,2,2,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,1,2,0
"11591",1,6,3,0,9,1,1,0,1,1,1,1,25,2,2,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"11592",1,6,3,0,42,3,3,0,5,1,1,1,25,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11593",3,5,3,0,12,2,2,0,1,3,1,1,25,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1
"11594",2,6,1,0,12,1,1,0,1,2,1,1,25,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,1
"11595",2,7,8,0,12,1,1,0,1,3,1,1,25,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11596",4,6,2,0,12,3,3,0,1,3,1,1,25,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,0
"11597",1,6,8,0,42,1,1,0,4,1,1,1,25,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11598",1,6,8,0,8,1,1,0,1,1,1,1,25,2,2,1,1,1,2,2,1,2,2,3,1,2,2,2,2,2,0
"11599",1,7,3,0,14,1,1,4,5,2,1,1,25,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1
"11600",3,6,8,8,12,2,4,0,1,5,1,1,25,2,2,2,1,2,1,2,2,2,2,3,1,2,1,2,2,2,0
"11601",3,1,3,0,42,1,1,0,5,3,1,1,25,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"11602",1,2,8,0,8,3,4,0,1,1,1,1,25,2,2,1,2,1,2,2,1,2,2,3,2,2,1,2,1,2,0
"11603",1,2,8,0,8,1,1,0,1,1,4,1,25,2,2,1,1,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"11604",1,2,8,0,30,1,1,0,4,1,1,1,25,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0
"11605",1,1,8,0,18,1,1,0,5,1,1,1,25,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,0
"11606",1,1,8,0,53,1,1,0,5,3,1,1,25,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"11607",2,1,8,0,12,1,1,0,1,3,1,1,25,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"11608",1,2,8,0,8,1,1,0,1,3,10,1,25,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11609",2,7,8,0,8,1,1,0,1,1,1,1,25,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,2,0
"11610",1,3,8,0,8,1,1,0,1,1,1,1,25,2,2,1,1,1,2,2,1,2,2,3,2,2,2,1,2,2,0
"11611",1,3,8,0,8,2,3,0,1,1,1,1,25,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"11612",2,5,3,0,12,1,1,0,1,1,1,1,25,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1
"11613",1,6,1,0,35,1,1,0,4,1,2,1,25,2,1,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"11614",4,6,3,0,12,1,1,0,1,1,1,1,25,1,2,1,1,2,2,1,2,2,2,3,2,2,1,2,1,2,0
"11615",2,6,8,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11616",1,6,1,0,8,1,1,0,1,3,1,1,25,2,1,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11617",3,6,1,0,24,1,1,0,3,2,2,1,25,2,1,2,2,2,2,1,2,2,2,3,1,2,2,2,1,2,0
"11618",1,6,8,0,18,1,1,0,4,1,1,1,25,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,1,2,0
"11619",2,7,2,0,12,1,1,0,1,2,1,1,25,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"11620",1,7,8,0,42,1,1,0,4,2,1,1,25,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1
"11621",4,7,3,0,12,1,1,0,1,1,1,2,25,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1
"11622",2,7,3,0,12,8,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"11623",1,4,8,0,42,1,1,0,4,3,10,1,25,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1
"11624",1,7,3,0,59,5,1,0,4,2,1,1,25,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1
"11625",1,7,3,0,35,1,1,0,4,2,1,1,25,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1
"11626",2,7,3,0,33,3,4,0,4,2,1,1,25,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1
"11627",2,7,8,0,12,2,3,0,1,1,1,1,25,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,2,0
"11628",2,7,8,0,33,1,1,0,4,3,1,1,25,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"11629",2,7,1,0,33,5,1,0,4,2,1,1,25,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"11630",1,5,8,0,33,1,1,0,4,3,1,1,25,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1
"11631",1,5,1,0,34,1,1,0,4,1,1,1,25,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"11632",1,6,8,0,30,1,1,0,4,1,1,1,25,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
"11633",2,6,1,0,34,1,1,0,3,1,1,1,25,2,1,1,2,1,2,2,2,1,2,3,2,2,2,2,1,2,0
"11634",3,6,2,0,12,1,1,0,1,1,1,1,25,2,2,2,2,2,1,1,2,2,2,3,2,2,2,2,1,2,0
"11635",1,7,8,0,42,1,1,0,4,1,1,1,25,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1
"11636",1,7,8,0,8,1,1,0,1,3,1,1,25,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"11637",1,7,1,0,32,1,1,0,4,1,1,1,25,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"11638",1,7,8,0,1,1,1,0,1,3,1,1,25,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1
"11639",3,7,8,0,5,1,1,0,1,1,1,1,25,2,2,1,1,2,1,1,2,2,2,3,2,2,1,2,2,2,0
"11640",6,7,1,0,12,1,1,0,1,1,1,1,25,2,1,1,1,2,2,1,2,1,2,3,2,2,2,2,1,2,0
"11641",1,7,8,0,30,1,1,0,5,3,1,1,25,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"11642",1,7,8,0,33,1,1,0,3,5,1,1,25,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0
"11643",2,8,3,0,12,2,2,0,1,1,1,1,25,2,2,1,1,2,1,2,2,2,2,3,2,2,1,2,2,2,0
"11644",3,8,2,0,8,1,1,0,1,3,1,1,25,2,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"11645",1,5,3,0,42,1,1,0,4,1,1,1,25,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"11646",5,8,8,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"11647",2,8,8,0,12,2,3,0,1,1,1,1,25,2,2,1,1,2,1,2,2,2,2,3,1,2,2,2,1,2,0
"11648",2,8,8,0,12,1,1,0,1,3,2,1,25,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1
"11649",3,8,3,0,12,1,1,0,1,1,10,1,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,1,0
"11650",3,6,2,0,12,1,1,0,1,5,1,1,25,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"11651",2,7,8,0,12,3,4,0,1,1,1,1,25,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"11652",1,8,8,0,24,1,1,0,4,1,1,1,25,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,0
"11653",1,8,3,0,24,3,3,0,4,1,1,1,25,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,0
"11654",1,9,8,0,8,2,2,0,1,1,1,1,25,2,2,2,2,1,2,1,1,2,2,3,2,2,2,2,1,2,0
"11655",2,9,1,0,12,1,1,0,1,4,1,1,25,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"11656",2,9,1,0,12,1,1,0,1,2,2,1,25,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"11657",2,9,1,0,1,1,1,0,1,1,1,1,25,2,1,1,2,1,1,2,2,2,2,3,2,2,2,2,1,2,0
"11658",4,8,8,0,12,2,3,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,1,2,0
"11659",1,7,1,0,8,1,1,0,1,3,10,1,25,2,1,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11660",2,1,3,0,8,1,1,0,1,2,1,1,25,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1
"11661",1,7,8,0,35,3,3,0,4,5,1,1,25,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"11662",1,8,3,0,42,1,1,0,4,2,1,1,25,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1
"11663",4,8,3,0,12,8,1,0,1,1,1,1,25,2,2,1,1,3,2,2,2,2,2,3,2,1,2,2,1,2,0
"11664",1,9,2,0,15,1,1,0,1,3,1,1,25,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11665",3,9,3,0,12,1,1,0,1,2,1,1,25,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,1
"11666",3,10,3,0,12,1,1,0,1,1,1,1,25,1,2,1,1,3,2,1,2,2,2,3,1,2,2,1,2,2,1
"11667",1,9,8,0,15,3,5,0,1,1,1,1,25,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"11668",4,6,3,0,12,3,3,0,1,1,1,1,25,2,2,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,1
"11669",1,5,8,0,8,1,1,0,2,3,1,1,25,2,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"11670",2,10,8,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,1,1,2,2,2,3,2,2,1,2,2,2,0
"11671",2,8,8,0,12,1,1,0,1,1,1,1,25,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"11672",2,8,8,0,1,1,1,0,1,3,10,1,25,2,2,2,1,1,2,1,2,1,2,3,2,2,1,2,2,2,0
"11673",1,9,1,0,24,1,1,0,4,2,2,1,25,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"11674",4,10,8,0,33,1,1,0,4,3,1,1,25,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"11675",1,10,8,0,9,2,2,0,1,5,1,1,25,2,2,2,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"11676",1,3,8,0,8,1,1,0,1,1,1,1,25,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"11677",2,7,8,0,12,1,1,0,1,3,10,1,25,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1
"11678",5,10,8,0,12,1,1,0,1,1,1,1,25,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"11679",1,10,8,0,30,1,1,0,4,2,1,1,25,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0
"11680",3,10,3,0,12,1,1,0,1,3,1,1,25,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"11681",1,8,3,0,33,1,1,0,4,1,1,1,25,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1
